"product_id" "laboratory_id" "laboratory_name" "nationalCode" "denomination" "presentation" "presentation2" "contenido" "forma" "forma2" "concentracion" "masa_dimension" "volumen" "name" "presentation3"
4560 2000000 "SORIA NATURAL SA" "130847" "SORIA NATURAL PASSIFLORA 60 COMPRIMIDOS" "SORIA NATURAL PASSIFLORA 60 COMPRIMIDOS" "NATURAL PASSIFLORA" " 60 COMPRIMIDOS" NA NA NA NA NA "SORIA NATURAL" "NATURAL PASSIFLORA"
4562 2000000 "SORIA NATURAL SA" "102570" "SORIA NATURAL PROPOLEO 30S 690 MG 30 CAP" "SORIA NATURAL PROPOLEO 30 S 690 MG 30 CAPSULAS" "NATURAL PROPOLEO 30 S" " 30 CAPSULAS" NA NA NA "690 MG" NA "SORIA NATURAL" "NATURAL PROPOLEO 30 S"
8114 8008 "EXPANSION FARMA, S.L." "482331" "ALVITA 50U (S5U)" "ALVITA 50 U S5 U GASA ESTERIL ALGODON HIDROFILO COMPRESAS" "ALVITA 50 U S5 U GASA ESTERIL ALGODON HIDROFILO COMPRESAS" NA NA NA NA NA NA "EXPANSION" "ALVITA 50 U S5 U GASA ESTERIL ALGODON HIDROFILO COMPRESAS"
9289 378 "B. BRAUN MEDICAL S.A." "497206" "AMARYS TWIN+ CERRADA TR 40MM 30+7U" "AMARYS TWIN+ CERRADA TR 40 MM 30+7 U BOLSAS COLOST SIST DOBLE PLAC C ESP" "AMARYS TWIN+ CERRADA TR 30+7 U BOLSAS COLOST SIST DOBLE PLAC C ESP" NA NA NA NA "40 MM" NA "BRAUN MEDICAL" "AMARYS TWIN+ CERRADA TR 30+7 U BOLSAS COLOST SIST DOBLE PLAC C ESP"
7032 8006 "ACTIV MEDICAL DISPOSABLE, S.A.L." "462911" "AMD LYSETTE ELASTICOS T. EXTRA-GRANDE 60 U" "AMD LYSETTE ELASTICOS T EXTRA GRANDE 60 UNIDADES ABSORBENTE INC ORINA SUP NOC ANAT" "AMD LYSETTE T EXTRA GRANDE ABSORBENTE INC ORINA SUP NOC ANAT" " 60 UNIDADES" NA NA NA NA NA "ACTIV MEDICAL DISPOSABLE" "AMD LYSETTE T EXTRA GRANDE ABSORBENTE INC ORINA SUP NOC ANAT"
7664 8006 "ACTIV MEDICAL DISPOSABLE, S.A.L." "474981" "AMD LYSETTE ELASTICOS T. GRANDE 80 U" "AMD LYSETTE ELASTICOS T GRANDE 80 UNIDADES ABSORBENTE INC ORINA DIA ANAT" "AMD LYSETTE T GRANDE ABSORBENTE INC ORINA DIA ANAT" " 80 UNIDADES" NA NA NA NA NA "ACTIV MEDICAL DISPOSABLE" "AMD LYSETTE T GRANDE ABSORBENTE INC ORINA DIA ANAT"
8342 8006 "ACTIV MEDICAL DISPOSABLE, S.A.L." "485227" "AMD LYSETTE ELASTICOS T. GRANDE 80 U" "AMD LYSETTE ELASTICOS T GRANDE 80 UNIDADES ABSORBENTE INC ORINA NOC ANAT" "AMD LYSETTE T GRANDE ABSORBENTE INC ORINA NOC ANAT" " 80 UNIDADES" NA NA NA NA NA "ACTIV MEDICAL DISPOSABLE" "AMD LYSETTE T GRANDE ABSORBENTE INC ORINA NOC ANAT"
8238 8006 "ACTIV MEDICAL DISPOSABLE, S.A.L." "483784" "AMD LYSETTE ELASTICOS T. MEDIANA 80 U" "AMD LYSETTE ELASTICOS T MEDIANA 80 UNIDADES ABSORBENTE INC ORINA SUP NOC ANAT" "AMD LYSETTE T MEDIANA ABSORBENTE INC ORINA SUP NOC ANAT" " 80 UNIDADES" NA NA NA NA NA "ACTIV MEDICAL DISPOSABLE" "AMD LYSETTE T MEDIANA ABSORBENTE INC ORINA SUP NOC ANAT"
2762 2000113 "BIO3 ESPAÑA, S.L." "350850" "LA LEONESA MANZANILLA INFUSION  25 UND." "LEONESA MANZANILLA INFUSION 25 UND" "LEONESA MANZANILLA INFUSION 25 UND" NA NA NA NA NA NA "BIO3" "LEONESA MANZANILLA INFUSION 25 UND"
2764 2000113 "BIO3 ESPAÑA, S.L." "350801" "LA LEONESA TE KASSEL INFUSION 10 UND." "LEONESA KASSEL INFUSION 10 UND" "LEONESA KASSEL INFUSION 10 UND" NA NA NA NA NA NA "BIO3" "LEONESA KASSEL INFUSION 10 UND"
2766 2000113 "BIO3 ESPAÑA, S.L." "350827" "LA LEONESA TILA INFUSION 25 UND." "LEONESA TILA INFUSION 25 UND" "LEONESA TILA INFUSION 25 UND" NA NA NA NA NA NA "BIO3" "LEONESA TILA INFUSION 25 UND"
2778 2000132 "DRASANVI,S.L." "202244" "LABCATAL GRANIONS 23 VITAMINAS 90 COMP" "LABCATAL GRANIONS 23 VITAMINAS 90 COMPRIMIDOS" "LABCATAL GRANIONS 23 VITAMINAS" " 90 COMPRIMIDOS" NA NA NA NA NA "DRASANVI" "LABCATAL GRANIONS 23 VITAMINAS"
2780 2000132 "DRASANVI,S.L." "203369" "LABCATAL GRANIONS CHONDOSTREO ARTIC. 30C" "LABCATAL GRANIONS CHONDOSTREO ARTIC 30 C" "LABCATAL GRANIONS CHONDOSTREO ARTIC 30 C" NA NA NA NA NA NA "DRASANVI" "LABCATAL GRANIONS CHONDOSTREO ARTIC 30 C"
2782 2000132 "DRASANVI,S.L." "202370" "LABCATAL GRANIONS HIERRO 30 AMP BEBIBLES" "LABCATAL GRANIONS HIERRO 30 AMP BEBIBLES" "LABCATAL GRANIONS HIERRO 30 AMP BEBIBLES" NA NA NA NA NA NA "DRASANVI" "LABCATAL GRANIONS HIERRO 30 AMP BEBIBLES"
2784 2000005 "OPKO HEALTH SPAIN S.L.U" "198568" "LACSURE 1 ENVASE 800 G OPKO" "LACSURE 1 ENVASE 800 G OPKO" "LACSURE" " 1 ENVASE" NA NA NA "800 G" NA "OPKO HEALTH" "LACSURE"
7483 8006 "ACTIV MEDICAL DISPOSABLE, S.A.L." "472043" "AMD PANTS T. GRANDE 80 U" "AMD PANTS T GRANDE 80 UNIDADES ABSORBENTE INC ORINA NOC ANAT" "AMD PANTS T GRANDE ABSORBENTE INC ORINA NOC ANAT" " 80 UNIDADES" NA NA NA NA NA "ACTIV MEDICAL DISPOSABLE" "AMD PANTS T GRANDE ABSORBENTE INC ORINA NOC ANAT"
2786 2000207 "EXTREFARMA,S.L." "209622" "LACTAEX 30 ML" "LACTAEX 30 ML" "LACTAEX" NA NA NA NA NA " 30 ML" "EXTREFARMA" "LACTAEX"
2789 2000075 "PILEJE S.L.U" "163150" "LACTIBIANE ATB COMPLEMENT ANTIBIOT 10CAP" "LACTIBIANE ATB COMPLEMENT ANTIBIOT 10 CAPSULAS" "LACTIBIANE ATB COMPLEMENT ANTIBIOT" " 10 CAPSULAS" NA NA NA NA NA "PILEJE" "LACTIBIANE ATB COMPLEMENT ANTIBIOT"
2791 2000075 "PILEJE S.L.U" "192949" "LACTIBIANE CND 10M 30 CAPSULAS PILEJE" "LACTIBIANE CND 10 M 30 CAPSULAS PILEJE" "LACTIBIANE CND" " 30 CAPSULAS" NA NA NA "10 M" NA "PILEJE" "LACTIBIANE CND"
8104 905 "COFARES (COOP.FARMAC.ESPAÑOLA)" "482232" "APOSAN 25U (S 5U)" "APOSAN 25 U S 5 U GASA ESTERIL ALGODON HIDROFILO COMPRESAS" "APOSAN 25 U S 5 U GASA ESTERIL ALGODON HIDROFILO COMPRESAS" NA NA NA NA NA NA "COFARES" "APOSAN 25 U S 5 U GASA ESTERIL ALGODON HIDROFILO COMPRESAS"
2793 2000075 "PILEJE S.L.U" "159586" "LACTIBIANE ENFANT 30 SOBRES PILEJE" "LACTIBIANE ENFANT 30 SOBRES PILEJE" "LACTIBIANE ENFANT" " 30 SOBRES" NA NA NA NA NA "PILEJE" "LACTIBIANE ENFANT"
2795 2000075 "PILEJE S.L.U" "165956" "LACTIBIANE HPY 42 CAPS PILEJE" "LACTIBIANE HPY 42 CAPSULAS PILEJE" "LACTIBIANE HPY" " 42 CAPSULAS" NA NA NA NA NA "PILEJE" "LACTIBIANE HPY"
2797 2000075 "PILEJE S.L.U" "179185" "LACTIBIANE IMEDIA 4 STICKS PILEJE" "LACTIBIANE IMEDIA 4 STICKS PILEJE" "LACTIBIANE IMEDIA 4 STICKS" NA NA NA NA NA NA "PILEJE" "LACTIBIANE IMEDIA 4 STICKS"
2799 2000075 "PILEJE S.L.U" "176944" "LACTIBIANE REFERENCE 10 CAPS PILEJE" "LACTIBIANE REFERENCE 10 CAPSULAS PILEJE" "LACTIBIANE REFERENCE" " 10 CAPSULAS" NA NA NA NA NA "PILEJE" "LACTIBIANE REFERENCE"
2801 2000075 "PILEJE S.L.U" "153359" "LACTIBIANE REFERENCE PILEJE 30 SOBRES" "LACTIBIANE REFERENCE PILEJE 30 SOBRES" "LACTIBIANE REFERENCE" " 30 SOBRES" NA NA NA NA NA "PILEJE" "LACTIBIANE REFERENCE"
2803 2000075 "PILEJE S.L.U" "159584" "LACTIBIANE TOLERANCE 30 SOB 2,5 G PILEJE" "LACTIBIANE TOLERANCE 30 SOB 2.5 G PILEJE" "LACTIBIANE TOLERANCE 30 SOB" NA NA NA NA "2.5 G" NA "PILEJE" "LACTIBIANE TOLERANCE 30 SOB"
2805 2000075 "PILEJE S.L.U" "187822" "LACTICHOC 20 CAPS PILEJE" "LACTICHOC 20 CAPSULAS PILEJE" "LACTICHOC" " 20 CAPSULAS" NA NA NA NA NA "PILEJE" "LACTICHOC"
2808 2000076 "VITALFARMA TECHNOLOGY, S.L." "162458" "LACTOBAC 30 CAPS VITALFARMA" "LACTOBAC 30 CAPSULAS VITALFARMA" "LACTOBAC" " 30 CAPSULAS" NA NA NA NA NA "VITALFARMA TECHNOLOGY" "LACTOBAC"
2810 2000094 "ERN S.A." "195469" "LACTOFILUS NIÑOS 8 SOBRES X 2,5 G" "LACTOFILUS NIÑOS 8 SOBRES X 2.5 G" "LACTOFILUS NIÑOS X" " 8 SOBRES" NA NA NA "2.5 G" NA "ERN" "LACTOFILUS NIÑOS X"
10510 2000218 "STADA, SL." "193388" "LACTOFLORA CISCARE 15 CAPSULAS" "LACTOFLORA CISCARE 15 CAPSULAS" "LACTOFLORA CISCARE" " 15 CAPSULAS" NA NA NA NA NA "STADA" "LACTOFLORA CISCARE"
13535 2000218 "STADA, SL." "203770" "LACTOFLORA COLESTEROL 30 SOBRES" "LACTOFLORA COLESTEROL 30 SOBRES" "LACTOFLORA COLESTEROL" " 30 SOBRES" NA NA NA NA NA "STADA" "LACTOFLORA COLESTEROL"
10490 2000218 "STADA, SL." "195209" "LACTOFLORA IBSOLUCION 28 STICKS" "LACTOFLORA IBSOLUCION 28 STICKS" "LACTOFLORA IBSOLUCION" " 28 STICKS" NA NA NA NA NA "STADA" "LACTOFLORA IBSOLUCION"
10505 2000218 "STADA, SL." "192918" "LACTOFLORA INTESTINAL ADULTOS 10 FRASCOS" "LACTOFLORA INTESTINAL ADULTOS 10 FRASCOS" "LACTOFLORA INTESTINAL ADULTOS" " 10 FRASCOS" NA NA NA NA NA "STADA" "LACTOFLORA INTESTINAL ADULTOS"
10512 2000218 "STADA, SL." "167974" "LACTOFLORA PROTECTOR INMUNITARIO 30 CAPS" "LACTOFLORA PROTECTOR INMUNITARIO 30 CAPSULAS" "LACTOFLORA PROTECTOR INMUNITARIO" " 30 CAPSULAS" NA NA NA NA NA "STADA" "LACTOFLORA PROTECTOR INMUNITARIO"
10509 2000218 "STADA, SL." "180654" "LACTOFLORA SALUD BUCODENTAL MENTA 30 COM" "LACTOFLORA SALUD BUCODENTAL MENTA 30 COM" "LACTOFLORA SALUD BUCODENTAL MENTA 30 COM" NA NA NA NA NA NA "STADA" "LACTOFLORA SALUD BUCODENTAL MENTA 30 COM"
2824 2000108 "BLUECUBE HEALTHCARE, S.L" "171895" "LACTOFREE 60 CAPSULAS" "LACTOFREE 60 CAPSULAS" "LACTOFREE" " 60 CAPSULAS" NA NA NA NA NA "BLUECUBE HEALTHCARE" "LACTOFREE"
2826 2000181 "SESDERMA S.L" "101220" "LACTYFERRIN DEFENSE BUC NAS OCUL 100ML" "LACTYFERRIN DEFENSE BUC NAS OCUL 100 ML" "LACTYFERRIN DEFENSE BUC NAS OCUL" NA NA NA NA NA " 100 ML" "SESDERMA" "LACTYFERRIN DEFENSE BUC NAS OCUL"
2828 2000181 "SESDERMA S.L" "101221" "LACTYFERRIN DRINKABLE 500 ML" "LACTYFERRIN DRINKABLE 500 ML" "LACTYFERRIN DRINKABLE" NA NA NA NA NA " 500 ML" "SESDERMA" "LACTYFERRIN DRINKABLE"
2832 2000219 "ISDIN S.A." "165335" "LAMBDAPIL ANTICAIDA 60 CAPSULAS" "LAMBDAPIL ANTICAIDA 60 CAPSULAS" "LAMBDAPIL ANTICAIDA" " 60 CAPSULAS" NA NA NA NA NA "ISDIN" "LAMBDAPIL ANTICAIDA"
2834 2000019 "BOTANICA-NUTRIENTS, SL" "172594" "L-ARGININA BASE 500MG 60C BOTANICA" "L ARGININA BASE 500 MG 60 C BOTANICA" "L ARGININA BASE 60 C" NA NA NA NA "500 MG" NA "BOTANICA NUTRIENTS" "L ARGININA BASE 60 C"
2836 2000220 "LAVIGOR 7000,SL" "150956" "LAVIDRENA (DRENA 106) 20 VIALES 10 ML" "LAVIDRENA DRENA 106 20 VIALES 10 ML" "LAVIDRENA DRENA" "106 20 VIALES" NA NA NA NA " 10 ML" "LAVIGOR 7000" "LAVIDRENA DRENA"
2838 2000087 "ALCHEMLIFE IBERIA SLU" "197522" "LAXAQUEST 10 CAPSULAS" "LAXAQUEST 10 CAPSULAS" "LAXAQUEST" " 10 CAPSULAS" NA NA NA NA NA "ALCHEMLIFE" "LAXAQUEST"
6627 954 "I.M.MANUFACTURAS" "453530" "JELINECK 95 CM" "JELINECK 95 CM BRAGUERO INGUINAL IZQUIERDO" "JELINECK 95 CM BRAGUERO INGUINAL IZQUIERDO" NA NA NA NA NA NA "IM MANUFACTURAS" "JELINECK 95 CM BRAGUERO INGUINAL IZQUIERDO"
2842 2000096 "AREAFAR,S.L." "166505" "LECHE DE CREC. HIPP COMBIOTIK 3 800 G" "LECHE CREC HIPP COMBIOTIK 3 800 G" "LECHE CREC HIPP COMBIOTIK 3" NA NA NA NA "800 G" NA "AREAFAR" "LECHE CREC HIPP COMBIOTIK 3"
2844 2000000 "SORIA NATURAL SA" "308882" "LECISOR LECITINA SOJA 400 GR HOMEOSOR" "LECISOR LECITINA SOJA 400 G HOMEOSOR" "LECISOR LECITINA SOJA HOMEOSOR" NA NA NA NA "400 G" NA "SORIA NATURAL" "LECISOR LECITINA SOJA HOMEOSOR"
2846 2000015 "BIO-DIS ESPAÑA,  S.L" "196667" "LECITINA DE SOJA 1200 MG 50 PERLAS N H" "LECITINA SOJA 1200 MG 50 PERLAS N H" "LECITINA SOJA N H" " 50 PERLAS" NA NA NA "1200 MG" NA "BIO DIS" "LECITINA SOJA N H"
8479 904 "JOSE GARCIA  Y DAVID GARCIA , S.C." "487033" "J.J. ARTESANOS 2 PIEZAS TAMAÑO 6" "JJ ARTESANOS 2 PIEZAS TAMAÑO 6 CANULA LARINGECTOMIA" "JJ ARTESANOS TAMAÑO 6 CANULA LARINGECTOMIA" " 2 PIEZAS" NA NA NA NA NA "JOSE GARCIA DAVID GARCIA" "JJ ARTESANOS TAMAÑO 6 CANULA LARINGECTOMIA"
8480 904 "JOSE GARCIA  Y DAVID GARCIA , S.C." "487041" "J.J. ARTESANOS 2 PIEZAS TAMAÑO 7" "JJ ARTESANOS 2 PIEZAS TAMAÑO 7 CANULA LARINGECTOMIA" "JJ ARTESANOS TAMAÑO 7 CANULA LARINGECTOMIA" " 2 PIEZAS" NA NA NA NA NA "JOSE GARCIA DAVID GARCIA" "JJ ARTESANOS TAMAÑO 7 CANULA LARINGECTOMIA"
2849 2000112 "REGULADORA. DE C. MEDITERRANEO" "185916" "LECITINA DE SOJA INTERAPOTHEK 60 CAPS" "LECITINA SOJA INTERAPOTHEK 60 CAPSULAS" "LECITINA SOJA INTERAPOTHEK" " 60 CAPSULAS" NA NA NA NA NA "REGULADORA MEDITERRANEO" "LECITINA SOJA INTERAPOTHEK"
2852 2000011 "LA BOTICA NATURAL" "120043" "LECITINA SOJA BOLSA 500 GR EL GRANERO" "LECITINA SOJA BOLSA 500 G GRANERO" "LECITINA SOJA BOLSA GRANERO" NA NA NA NA "500 G" NA "BOTICA NATURAL" "LECITINA SOJA BOLSA GRANERO"
8820 937 "ESSITY SPAIN, S.L." "491241" "JOBST MEDICAL LEGWEAR TALLA 2" "JOBST MEDICAL LEGWEAR TALLA 2 MEDIAS ET CINT COMPRIMIDOS FUERTE" "JOBST LEGWEAR TALLA 2 MEDIAS ET CINT FUERTE" NA "COMPRIMIDOS" NA NA NA NA "ESSITY" "JOBST LEGWEAR TALLA 2 MEDIAS ET CINT FUERTE"
4563 2000000 "SORIA NATURAL SA" "283734" "SORIA NATURAL PROPOLIN 48 COMPRIMIDOS" "SORIA NATURAL PROPOLIN 48 COMPRIMIDOS" "NATURAL PROPOLIN" " 48 COMPRIMIDOS" NA NA NA NA NA "SORIA NATURAL" "NATURAL PROPOLIN"
7565 937 "ESSITY SPAIN, S.L." "473173" "JOBST MEDICAL LEGWEAR TALLA 3" "JOBST MEDICAL LEGWEAR TALLA 3 MEDIA CORTA D COMPRIMIDOS FUERTE" "JOBST LEGWEAR TALLA 3 MEDIA CORTA D FUERTE" NA "COMPRIMIDOS" NA NA NA NA "ESSITY" "JOBST LEGWEAR TALLA 3 MEDIA CORTA D FUERTE"
7566 937 "ESSITY SPAIN, S.L." "473181" "JOBST MEDICAL LEGWEAR TALLA 4" "JOBST MEDICAL LEGWEAR TALLA 4 MEDIA CORTA D COMPRIMIDOS FUERTE" "JOBST LEGWEAR TALLA 4 MEDIA CORTA D FUERTE" NA "COMPRIMIDOS" NA NA NA NA "ESSITY" "JOBST LEGWEAR TALLA 4 MEDIA CORTA D FUERTE"
8822 937 "ESSITY SPAIN, S.L." "491266" "JOBST MEDICAL LEGWEAR TALLA 4" "JOBST MEDICAL LEGWEAR TALLA 4 MEDIAS ET CINT COMPRIMIDOS FUERTE" "JOBST LEGWEAR TALLA 4 MEDIAS ET CINT FUERTE" NA "COMPRIMIDOS" NA NA NA NA "ESSITY" "JOBST LEGWEAR TALLA 4 MEDIAS ET CINT FUERTE"
7570 937 "ESSITY SPAIN, S.L." "473223" "JOBST MEDICAL LEGWEAR TALLA 4 BANDA SILICONA" "JOBST MEDICAL LEGWEAR TALLA 4 BANDA SILICONA MEDIA LARGA F COMPRIMIDOS FUERTE" "JOBST LEGWEAR TALLA 4 BANDA SILICONA MEDIA LARGA F FUERTE" NA "COMPRIMIDOS" NA NA NA NA "ESSITY" "JOBST LEGWEAR TALLA 4 BANDA SILICONA MEDIA LARGA F FUERTE"
8770 937 "ESSITY SPAIN, S.L." "491274" "JOBST MEDICAL LEGWEAR TALLA 5" "JOBST MEDICAL LEGWEAR TALLA 5 MEDIAS ET CINT COMPRIMIDOS FUERTE" "JOBST LEGWEAR TALLA 5 MEDIAS ET CINT FUERTE" NA "COMPRIMIDOS" NA NA NA NA "ESSITY" "JOBST LEGWEAR TALLA 5 MEDIAS ET CINT FUERTE"
4566 2000000 "SORIA NATURAL SA" "130797" "SORIA NATURAL RESVERASOR 600 MG 60 COMP" "SORIA NATURAL RESVERASOR 600 MG 60 COMPRIMIDOS" "NATURAL RESVERASOR" " 60 COMPRIMIDOS" NA NA NA "600 MG" NA "SORIA NATURAL" "NATURAL RESVERASOR"
4569 2000000 "SORIA NATURAL SA" "138888" "SORIA NATURAL SAUCO FLOR BOLSA 40 GR" "SORIA NATURAL SAUCO FLOR BOLSA 40 G" "NATURAL SAUCO FLOR BOLSA" NA NA NA NA "40 G" NA "SORIA NATURAL" "NATURAL SAUCO FLOR BOLSA"
4574 2000000 "SORIA NATURAL SA" "102540" "SORIA NATURAL TE VERDE BOLSA 70 GRAMOS" "SORIA NATURAL VERDE BOLSA 70 G" "NATURAL VERDE BOLSA" NA NA NA NA "70 G" NA "SORIA NATURAL" "NATURAL VERDE BOLSA"
6670 938 "JOSE MESTRE, S.A." "454330" "JOYA TALLA MEDIANA" "JOYA TALLA MEDIANA CODERA" "JOYA TALLA MEDIANA CODERA" NA NA NA NA NA NA "JOSE MESTRE" "JOYA TALLA MEDIANA CODERA"
9641 938 "JOSE MESTRE, S.A." "454322" "JOYA TALLA PEQUEÑA" "JOYA TALLA PEQUEÑA CODERA" "JOYA TALLA PEQUEÑA CODERA" NA NA NA NA NA NA "JOSE MESTRE" "JOYA TALLA PEQUEÑA CODERA"
5379 938 "JOSE MESTRE, S.A." "401943" "JOYA 100 G" "JOYA 100 G ALGODON ZIG ZAG PURO" "JOYA ALGODON ZIG ZAG PURO" NA NA NA NA "100 G" NA "JOSE MESTRE" "JOYA ALGODON ZIG ZAG PURO"
5380 938 "JOSE MESTRE, S.A." "401968" "JOYA 250 G" "JOYA 250 G ALGODON ARROLLADO PURO" "JOYA ALGODON ARROLLADO PURO" NA NA NA NA "250 G" NA "JOSE MESTRE" "JOYA ALGODON ARROLLADO PURO"
5381 938 "JOSE MESTRE, S.A." "401976" "JOYA 500 G" "JOYA 500 G ALGODON ARROLLADO PURO" "JOYA ALGODON ARROLLADO PURO" NA NA NA NA "500 G" NA "JOSE MESTRE" "JOYA ALGODON ARROLLADO PURO"
4576 2000000 "SORIA NATURAL SA" "136699" "SORIA NATURAL TOMILLO BOLSA 50 GRAMOS" "SORIA NATURAL TOMILLO BOLSA 50 G" "NATURAL TOMILLO BOLSA" NA NA NA NA "50 G" NA "SORIA NATURAL" "NATURAL TOMILLO BOLSA"
5397 938 "JOSE MESTRE, S.A." "402941" "JOYA-E EXTRA TALLA MEDIANA" "JOYA EXTRA TALLA MEDIANA TOBILLERA" "JOYA EXTRA TALLA MEDIANA TOBILLERA" NA NA NA NA NA NA "JOSE MESTRE" "JOYA EXTRA TALLA MEDIANA TOBILLERA"
5393 938 "JOSE MESTRE, S.A." "402909" "JOYA-E EXTRA TALLA PEQUEÑA" "JOYA EXTRA TALLA PEQUEÑA RODILLERA" "JOYA EXTRA TALLA PEQUEÑA RODILLERA" NA NA NA NA NA NA "JOSE MESTRE" "JOYA EXTRA TALLA PEQUEÑA RODILLERA"
4578 2000000 "SORIA NATURAL SA" "102555" "SORIA NATURAL ZINC RETARD 48 COMP 200MG" "SORIA NATURAL ZINC RETARD 48 COMPRIMIDOS 200 MG" "NATURAL ZINC RETARD" " 48 COMPRIMIDOS" NA NA NA "200 MG" NA "SORIA NATURAL" "NATURAL ZINC RETARD"
4581 2000000 "SORIA NATURAL SA" "102593" "SORIA TOTALVIT 06 VITAVIT 910 MG 28 COMP" "SORIA TOTALVIT 06 VITAVIT 910 MG 28 COMPRIMIDOS" "TOTALVIT 06 VITAVIT" " 28 COMPRIMIDOS" NA NA NA "910 MG" NA "SORIA NATURAL" "TOTALVIT 06 VITAVIT"
4583 2000000 "SORIA NATURAL SA" "102587" "SORIA VITAMINA E RETARD 200 MG 48 COMP" "SORIA VITAMINA RETARD 200 MG 48 COMPRIMIDOS" "VITAMINA RETARD" " 48 COMPRIMIDOS" NA NA NA "200 MG" NA "SORIA NATURAL" "VITAMINA RETARD"
6222 999 "HOLLISTER IBERICA, S.A." "434118" "KARAYA 5 ABIERTA CORTA TRANSP 22MM 30U" "KARAYA 5ABIERTA CORTA TRANSP 22 MM 30 U BOLSAS ILEOST KAR ADH MIC" "KARAYA 5ABIERTA CORTA TRANSP 30 U BOLSAS ILEOST KAR ADH MIC" NA NA NA NA "22 MM" NA "HOLLISTER" "KARAYA 5ABIERTA CORTA TRANSP 30 U BOLSAS ILEOST KAR ADH MIC"
4585 2000025 "NATUR IMPORT" "178860" "SOURCE OF LIFE 60 C NATURES PLUS" "SOURCE OF LIFE 60 C NATURES PLUS" "SOURCE OF LIFE 60 C NATURES PLUS" NA NA NA NA NA NA "NATUR IMPORT" "SOURCE OF LIFE 60 C NATURES PLUS"
4588 2000055 "DANONE NUTRICIA, S.R.L." "176660" "SOUVENAID FRESA 32 X 125 ML" "SOUVENAID FRESA 32 X 125 ML" "SOUVENAID FRESA L" NA NA NA NA "32 X 125 M" NA "DANONE NUTRICIA" "SOUVENAID FRESA L"
6229 999 "HOLLISTER IBERICA, S.A." "434183" "KARAYA 5 ABIERTA LARGA TRANSP 64MM 30U" "KARAYA 5ABIERTA LARGA TRANSP 64 MM 30 U BOLSAS ILEOST KAR ADH MIC" "KARAYA 5ABIERTA LARGA TRANSP 30 U BOLSAS ILEOST KAR ADH MIC" NA NA NA NA "64 MM" NA "HOLLISTER" "KARAYA 5ABIERTA LARGA TRANSP 30 U BOLSAS ILEOST KAR ADH MIC"
4590 2000055 "DANONE NUTRICIA, S.R.L." "176659" "SOUVENAID VAINILLA 32 X 125 ML" "SOUVENAID VAINILLA 32 X 125 ML" "SOUVENAID VAINILLA L" NA NA NA NA "32 X 125 M" NA "DANONE NUTRICIA" "SOUVENAID VAINILLA L"
4593 2000039 "HELIOSAR, S.L." "183821" "SPAGYN 30 CAPSULAS HELIOSAR" "SPAGYN 30 CAPSULAS HELIOSAR" "SPAGYN" " 30 CAPSULAS" NA NA NA NA NA "HELIOSAR" "SPAGYN"
4595 2000011 "LA BOTICA NATURAL" "102688" "SPECCHIASSOL FERZYM PLUS JUNIOR 10 VIALE" "SPECCHIASSOL FERZYM PLUS JUNIOR 10 VIALE" "SPECCHIASSOL FERZYM PLUS JUNIOR 10 VIALE" NA NA NA NA NA NA "BOTICA NATURAL" "SPECCHIASSOL FERZYM PLUS JUNIOR 10 VIALE"
6210 999 "HOLLISTER IBERICA, S.A." "433862" "KARAYA 5 ADHESIVO MICROPORO TRANSP 29MM 30U" "KARAYA 5ADHESIVO MICROPORO TRANSP 29 MM 30 U BOLSAS COLOST KAR ADH MIC FIL" "KARAYA 5ADHESIVO MICROPORO TRANSP 30 U BOLSAS COLOST KAR ADH MIC FIL" NA NA NA NA "29 MM" NA "HOLLISTER" "KARAYA 5ADHESIVO MICROPORO TRANSP 30 U BOLSAS COLOST KAR ADH MIC FIL"
4598 2000102 "SM IMPORTADOR PRODUCTOS DIETET" "102711" "SPECCHIASSOL FISIOSOL 2 MANGAN COBRE 20V" "SPECCHIASSOL FISIOSOL 2 MANGAN COBRE 20 V" "SPECCHIASSOL FISIOSOL 2 MANGAN COBRE 20 V" NA NA NA NA NA NA "SM IMPORTADOR PRODUCTOS DIETET" "SPECCHIASSOL FISIOSOL 2 MANGAN COBRE 20 V"
4600 2000019 "BOTANICA-NUTRIENTS, SL" "171255" "SPIRULINA 400 MG 100 COMP BOTANICA" "SPIRULINA 400 MG 100 COMPRIMIDOS BOTANICA" "SPIRULINA" " 100 COMPRIMIDOS" NA NA NA "400 MG" NA "BOTANICA NUTRIENTS" "SPIRULINA"
6575 999 "HOLLISTER IBERICA, S.A." "451633" "KARAYA 5 URO TRANSP 22MM 10U" "KARAYA 5 URO TRANSP 22 MM 10 U BOLSAS UROST KAR ADH MIC" "KARAYA 5 URO TRANSP 10 U BOLSAS UROST KAR ADH MIC" NA NA NA NA "22 MM" NA "HOLLISTER" "KARAYA 5 URO TRANSP 10 U BOLSAS UROST KAR ADH MIC"
4602 2000024 "NUEVA DIETETICA, SL" "208551" "STATOS PLUS 90 CAPS PRISMA PREMIUM" "STATOS PLUS 90 CAPSULAS PRISMA PREMIUM" "STATOS PLUS PRISMA PREMIUM" " 90 CAPSULAS" NA NA NA NA NA "NUEVA DIETETICA" "STATOS PLUS PRISMA PREMIUM"
